stimulus_presentation_id,area,temporal_frequency,orientation,active
3855,POL,1.0,180.0,1
3855,ProS,1.0,180.0,1
3855,SUB,1.0,180.0,0
3855,VISal,1.0,180.0,0
3855,VISam,1.0,180.0,1
3855,VISl,1.0,180.0,0
3855,VISmma,1.0,180.0,1
3855,VISp,1.0,180.0,0
3855,VISrl,1.0,180.0,0
3856,APN,4.0,315.0,1
3856,CA1,4.0,315.0,0
3856,CA2,4.0,315.0,1
3856,CA3,4.0,315.0,1
3856,DG,4.0,315.0,0
3856,LGd,4.0,315.0,1
3856,LP,4.0,315.0,0
3856,POL,4.0,315.0,1
3856,ProS,4.0,315.0,1
3856,SUB,4.0,315.0,1
3856,VISal,4.0,315.0,0
3856,VISam,4.0,315.0,0
3856,VISl,4.0,315.0,0
3856,VISmma,4.0,315.0,1
3856,VISp,4.0,315.0,0
3856,VISrl,4.0,315.0,1
3857,APN,4.0,180.0,1
3857,CA1,4.0,180.0,0
3857,CA2,4.0,180.0,0
3857,CA3,4.0,180.0,1
3857,DG,4.0,180.0,0
3857,LGd,4.0,180.0,1
3857,LP,4.0,180.0,0
3857,POL,4.0,180.0,1
3857,ProS,4.0,180.0,1
3857,SUB,4.0,180.0,1
3857,VISal,4.0,180.0,0
3857,VISam,4.0,180.0,0
3857,VISl,4.0,180.0,0
3857,VISmma,4.0,180.0,0
3857,VISp,4.0,180.0,0
3857,VISrl,4.0,180.0,0
3858,APN,15.0,180.0,1
3858,CA1,15.0,180.0,0
3858,CA2,15.0,180.0,0
3858,CA3,15.0,180.0,1
3858,DG,15.0,180.0,0
3858,LGd,15.0,180.0,1
3858,LP,15.0,180.0,1
3858,POL,15.0,180.0,1
3858,ProS,15.0,180.0,1
3858,SUB,15.0,180.0,1
3858,VISal,15.0,180.0,1
3858,VISam,15.0,180.0,1
3858,VISl,15.0,180.0,0
3858,VISmma,15.0,180.0,0
3858,VISp,15.0,180.0,0
3858,VISrl,15.0,180.0,1
3859,APN,2.0,315.0,1
3859,CA1,2.0,315.0,0
3859,CA2,2.0,315.0,0
3859,CA3,2.0,315.0,1
3859,DG,2.0,315.0,1
3859,LGd,2.0,315.0,1
3859,LP,2.0,315.0,0
3859,POL,2.0,315.0,1
3859,ProS,2.0,315.0,1
3859,SUB,2.0,315.0,1
3859,VISal,2.0,315.0,0
3859,VISam,2.0,315.0,1
3859,VISl,2.0,315.0,0
3859,VISmma,2.0,315.0,1
3859,VISp,2.0,315.0,1
3859,VISrl,2.0,315.0,1
3860,APN,8.0,180.0,1
3860,CA1,8.0,180.0,0
3860,CA2,8.0,180.0,0
3860,CA3,8.0,180.0,1
3860,DG,8.0,180.0,0
3860,LGd,8.0,180.0,0
3860,LP,8.0,180.0,0
3860,POL,8.0,180.0,1
3860,ProS,8.0,180.0,1
3860,SUB,8.0,180.0,0
3860,VISal,8.0,180.0,1
3860,VISam,8.0,180.0,1
3860,VISl,8.0,180.0,0
3860,VISmma,8.0,180.0,0
3860,VISp,8.0,180.0,0
3860,VISrl,8.0,180.0,0
3861,APN,15.0,135.0,1
3861,CA1,15.0,135.0,0
3861,CA2,15.0,135.0,0
3861,CA3,15.0,135.0,1
3861,DG,15.0,135.0,1
3861,LGd,15.0,135.0,0
3861,LP,15.0,135.0,0
3861,POL,15.0,135.0,1
3861,ProS,15.0,135.0,1
3861,SUB,15.0,135.0,0
3861,VISal,15.0,135.0,0
3861,VISam,15.0,135.0,1
3861,VISl,15.0,135.0,0
3861,VISmma,15.0,135.0,0
3861,VISp,15.0,135.0,0
3861,VISrl,15.0,135.0,1
3862,APN,2.0,90.0,1
3862,CA1,2.0,90.0,0
3862,CA2,2.0,90.0,1
3862,CA3,2.0,90.0,1
3862,DG,2.0,90.0,1
3862,LGd,2.0,90.0,1
3862,LP,2.0,90.0,0
3862,POL,2.0,90.0,1
3862,ProS,2.0,90.0,1
3862,SUB,2.0,90.0,1
3862,VISal,2.0,90.0,0
3862,VISam,2.0,90.0,1
3862,VISl,2.0,90.0,0
3862,VISmma,2.0,90.0,0
3862,VISp,2.0,90.0,0
3862,VISrl,2.0,90.0,1
3863,APN,2.0,135.0,1
3863,CA1,2.0,135.0,0
3863,CA2,2.0,135.0,0
3863,CA3,2.0,135.0,1
3863,DG,2.0,135.0,0
3863,LGd,2.0,135.0,0
3863,LP,2.0,135.0,0
3863,POL,2.0,135.0,1
3863,ProS,2.0,135.0,1
3863,SUB,2.0,135.0,0
3863,VISal,2.0,135.0,0
3863,VISam,2.0,135.0,1
3863,VISl,2.0,135.0,0
3863,VISmma,2.0,135.0,0
3863,VISp,2.0,135.0,0
3863,VISrl,2.0,135.0,1
3864,APN,2.0,135.0,1
3864,CA1,2.0,135.0,0
3864,CA2,2.0,135.0,1
3864,CA3,2.0,135.0,1
3864,DG,2.0,135.0,0
3864,LGd,2.0,135.0,1
3864,LP,2.0,135.0,0
3864,POL,2.0,135.0,1
3864,ProS,2.0,135.0,1
3864,SUB,2.0,135.0,1
3864,VISal,2.0,135.0,0
3864,VISam,2.0,135.0,1
3864,VISl,2.0,135.0,0
3864,VISmma,2.0,135.0,0
3864,VISp,2.0,135.0,0
3864,VISrl,2.0,135.0,1
3865,APN,4.0,180.0,1
3865,CA1,4.0,180.0,0
3865,CA2,4.0,180.0,0
3865,CA3,4.0,180.0,1
3865,DG,4.0,180.0,1
3865,LGd,4.0,180.0,0
3865,LP,4.0,180.0,0
3865,POL,4.0,180.0,1
3865,ProS,4.0,180.0,1
3865,SUB,4.0,180.0,0
3865,VISal,4.0,180.0,0
3865,VISam,4.0,180.0,0
3865,VISl,4.0,180.0,0
3865,VISmma,4.0,180.0,0
3865,VISp,4.0,180.0,0
3865,VISrl,4.0,180.0,0
3866,APN,8.0,45.0,1
3866,CA1,8.0,45.0,0
3866,CA2,8.0,45.0,1
3866,CA3,8.0,45.0,1
3866,DG,8.0,45.0,0
3866,LGd,8.0,45.0,0
3866,LP,8.0,45.0,0
3866,POL,8.0,45.0,1
3866,ProS,8.0,45.0,1
3866,SUB,8.0,45.0,0
3866,VISal,8.0,45.0,1
3866,VISam,8.0,45.0,1
3866,VISl,8.0,45.0,0
3866,VISmma,8.0,45.0,0
3866,VISp,8.0,45.0,0
3866,VISrl,8.0,45.0,1
3867,APN,8.0,315.0,1
3867,CA1,8.0,315.0,0
3867,CA2,8.0,315.0,1
3867,CA3,8.0,315.0,1
3867,DG,8.0,315.0,1
3867,LGd,8.0,315.0,0
3867,LP,8.0,315.0,0
3867,POL,8.0,315.0,1
3867,ProS,8.0,315.0,1
3867,SUB,8.0,315.0,1
3867,VISal,8.0,315.0,0
3867,VISam,8.0,315.0,1
3867,VISl,8.0,315.0,0
3867,VISmma,8.0,315.0,1
3867,VISp,8.0,315.0,0
3867,VISrl,8.0,315.0,1
3868,APN,2.0,45.0,1
3868,CA1,2.0,45.0,0
3868,CA2,2.0,45.0,0
3868,CA3,2.0,45.0,1
3868,DG,2.0,45.0,0
3868,LGd,2.0,45.0,1
3868,LP,2.0,45.0,1
3868,POL,2.0,45.0,1
3868,ProS,2.0,45.0,1
3868,SUB,2.0,45.0,1
3868,VISal,2.0,45.0,0
3868,VISam,2.0,45.0,1
3868,VISl,2.0,45.0,0
3868,VISmma,2.0,45.0,0
3868,VISp,2.0,45.0,0
3868,VISrl,2.0,45.0,1
3869,APN,1.0,180.0,1
3869,CA1,1.0,180.0,0
3869,CA2,1.0,180.0,0
3869,CA3,1.0,180.0,1
3869,DG,1.0,180.0,1
3869,LGd,1.0,180.0,0
3869,LP,1.0,180.0,0
3869,POL,1.0,180.0,1
3869,ProS,1.0,180.0,1
3869,SUB,1.0,180.0,0
3869,VISal,1.0,180.0,0
3869,VISam,1.0,180.0,1
3869,VISl,1.0,180.0,0
3869,VISmma,1.0,180.0,1
3869,VISp,1.0,180.0,0
3869,VISrl,1.0,180.0,0
3870,APN,1.0,135.0,1
3870,CA1,1.0,135.0,0
3870,CA2,1.0,135.0,0
3870,CA3,1.0,135.0,1
3870,DG,1.0,135.0,0
3870,LGd,1.0,135.0,0
3870,LP,1.0,135.0,0
3870,POL,1.0,135.0,1
3870,ProS,1.0,135.0,1
3870,SUB,1.0,135.0,0
3870,VISal,1.0,135.0,0
3870,VISam,1.0,135.0,1
3870,VISl,1.0,135.0,0
3870,VISmma,1.0,135.0,0
3870,VISp,1.0,135.0,0
3870,VISrl,1.0,135.0,1
3871,APN,15.0,180.0,1
3871,CA1,15.0,180.0,1
3871,CA2,15.0,180.0,1
3871,CA3,15.0,180.0,1
3871,DG,15.0,180.0,1
3871,LGd,15.0,180.0,0
3871,LP,15.0,180.0,0
3871,POL,15.0,180.0,1
3871,ProS,15.0,180.0,1
3871,SUB,15.0,180.0,0
3871,VISal,15.0,180.0,0
3871,VISam,15.0,180.0,1
3871,VISl,15.0,180.0,0
3871,VISmma,15.0,180.0,0
3871,VISp,15.0,180.0,0
3871,VISrl,15.0,180.0,0
3872,APN,2.0,270.0,1
3872,CA1,2.0,270.0,0
3872,CA2,2.0,270.0,1
3872,CA3,2.0,270.0,1
3872,DG,2.0,270.0,0
3872,LGd,2.0,270.0,1
3872,LP,2.0,270.0,0
3872,POL,2.0,270.0,1
3872,ProS,2.0,270.0,1
3872,SUB,2.0,270.0,0
3872,VISal,2.0,270.0,0
3872,VISam,2.0,270.0,1
3872,VISl,2.0,270.0,0
3872,VISmma,2.0,270.0,1
3872,VISp,2.0,270.0,0
3872,VISrl,2.0,270.0,1
3873,APN,2.0,315.0,1
3873,CA1,2.0,315.0,0
3873,CA2,2.0,315.0,0
3873,CA3,2.0,315.0,1
3873,DG,2.0,315.0,0
3873,LGd,2.0,315.0,0
3873,LP,2.0,315.0,0
3873,POL,2.0,315.0,1
3873,ProS,2.0,315.0,1
3873,SUB,2.0,315.0,0
3873,VISal,2.0,315.0,0
3873,VISam,2.0,315.0,0
3873,VISl,2.0,315.0,0
3873,VISmma,2.0,315.0,1
3873,VISp,2.0,315.0,0
3873,VISrl,2.0,315.0,1
3874,APN,15.0,0.0,1
3874,CA1,15.0,0.0,0
3874,CA2,15.0,0.0,0
3874,CA3,15.0,0.0,1
3874,DG,15.0,0.0,0
3874,LGd,15.0,0.0,1
3874,LP,15.0,0.0,0
3874,POL,15.0,0.0,1
3874,ProS,15.0,0.0,1
3874,SUB,15.0,0.0,1
3874,VISal,15.0,0.0,0
3874,VISam,15.0,0.0,0
3874,VISl,15.0,0.0,0
3874,VISmma,15.0,0.0,0
3874,VISp,15.0,0.0,0
3874,VISrl,15.0,0.0,1
3875,APN,2.0,0.0,1
3875,CA1,2.0,0.0,0
3875,CA2,2.0,0.0,0
3875,CA3,2.0,0.0,1
3875,DG,2.0,0.0,1
3875,LGd,2.0,0.0,0
3875,LP,2.0,0.0,0
3875,POL,2.0,0.0,1
3875,ProS,2.0,0.0,1
3875,SUB,2.0,0.0,0
3875,VISal,2.0,0.0,0
3875,VISam,2.0,0.0,1
3875,VISl,2.0,0.0,0
3875,VISmma,2.0,0.0,0
3875,VISp,2.0,0.0,0
3875,VISrl,2.0,0.0,0
3876,APN,8.0,225.0,1
3876,CA1,8.0,225.0,0
3876,CA2,8.0,225.0,0
3876,CA3,8.0,225.0,1
3876,DG,8.0,225.0,1
3876,LGd,8.0,225.0,0
3876,LP,8.0,225.0,0
3876,POL,8.0,225.0,1
3876,ProS,8.0,225.0,1
3876,SUB,8.0,225.0,0
3876,VISal,8.0,225.0,0
3876,VISam,8.0,225.0,1
3876,VISl,8.0,225.0,0
3876,VISmma,8.0,225.0,0
3876,VISp,8.0,225.0,0
3876,VISrl,8.0,225.0,1
3877,APN,15.0,180.0,1
3877,CA1,15.0,180.0,0
3877,CA2,15.0,180.0,0
3877,CA3,15.0,180.0,1
3877,DG,15.0,180.0,1
3877,LGd,15.0,180.0,0
3877,LP,15.0,180.0,0
3877,POL,15.0,180.0,1
3877,ProS,15.0,180.0,1
3877,SUB,15.0,180.0,1
3877,VISal,15.0,180.0,0
3877,VISam,15.0,180.0,1
3877,VISl,15.0,180.0,0
3877,VISmma,15.0,180.0,0
3877,VISp,15.0,180.0,0
3877,VISrl,15.0,180.0,1
3878,APN,1.0,315.0,1
3878,CA1,1.0,315.0,0
3878,CA2,1.0,315.0,0
3878,CA3,1.0,315.0,1
3878,DG,1.0,315.0,0
3878,LGd,1.0,315.0,1
3878,LP,1.0,315.0,1
3878,POL,1.0,315.0,1
3878,ProS,1.0,315.0,1
3878,SUB,1.0,315.0,1
3878,VISal,1.0,315.0,0
3878,VISam,1.0,315.0,1
3878,VISl,1.0,315.0,0
3878,VISmma,1.0,315.0,1
3878,VISp,1.0,315.0,1
3878,VISrl,1.0,315.0,1
3879,APN,4.0,270.0,1
3879,CA1,4.0,270.0,0
3879,CA2,4.0,270.0,0
3879,CA3,4.0,270.0,1
3879,DG,4.0,270.0,1
3879,LGd,4.0,270.0,1
3879,LP,4.0,270.0,0
3879,POL,4.0,270.0,1
3879,ProS,4.0,270.0,1
3879,SUB,4.0,270.0,1
3879,VISal,4.0,270.0,0
3879,VISam,4.0,270.0,1
3879,VISl,4.0,270.0,0
3879,VISmma,4.0,270.0,0
3879,VISp,4.0,270.0,0
3879,VISrl,4.0,270.0,1
3881,APN,4.0,315.0,1
3881,CA1,4.0,315.0,0
3881,CA2,4.0,315.0,0
3881,CA3,4.0,315.0,1
3881,DG,4.0,315.0,0
3881,LGd,4.0,315.0,1
3881,LP,4.0,315.0,0
3881,POL,4.0,315.0,1
3881,ProS,4.0,315.0,1
3881,SUB,4.0,315.0,1
3881,VISal,4.0,315.0,0
3881,VISam,4.0,315.0,0
3881,VISl,4.0,315.0,0
3881,VISmma,4.0,315.0,1
3881,VISp,4.0,315.0,0
3881,VISrl,4.0,315.0,1
3882,APN,4.0,315.0,1
3882,CA1,4.0,315.0,1
3882,CA2,4.0,315.0,1
3882,CA3,4.0,315.0,1
3882,DG,4.0,315.0,1
3882,LGd,4.0,315.0,0
3882,LP,4.0,315.0,0
3882,POL,4.0,315.0,1
3882,ProS,4.0,315.0,0
3882,SUB,4.0,315.0,0
3882,VISal,4.0,315.0,1
3882,VISam,4.0,315.0,1
3882,VISl,4.0,315.0,0
3882,VISmma,4.0,315.0,1
3882,VISp,4.0,315.0,0
3882,VISrl,4.0,315.0,1
3883,APN,8.0,135.0,1
3883,CA1,8.0,135.0,0
3883,CA2,8.0,135.0,1
3883,CA3,8.0,135.0,1
3883,DG,8.0,135.0,1
3883,LGd,8.0,135.0,0
3883,LP,8.0,135.0,0
3883,POL,8.0,135.0,1
3883,ProS,8.0,135.0,1
3883,SUB,8.0,135.0,1
3883,VISal,8.0,135.0,0
3883,VISam,8.0,135.0,0
3883,VISl,8.0,135.0,0
3883,VISmma,8.0,135.0,0
3883,VISp,8.0,135.0,0
3883,VISrl,8.0,135.0,1
3884,APN,8.0,180.0,1
3884,CA1,8.0,180.0,0
3884,CA2,8.0,180.0,1
3884,CA3,8.0,180.0,1
3884,DG,8.0,180.0,1
3884,LGd,8.0,180.0,1
3884,LP,8.0,180.0,0
3884,POL,8.0,180.0,1
3884,ProS,8.0,180.0,1
3884,SUB,8.0,180.0,1
3884,VISal,8.0,180.0,1
3884,VISam,8.0,180.0,1
3884,VISl,8.0,180.0,0
3884,VISmma,8.0,180.0,1
3884,VISp,8.0,180.0,0
3884,VISrl,8.0,180.0,1
3885,APN,4.0,0.0,1
3885,CA1,4.0,0.0,1
3885,CA2,4.0,0.0,1
3885,CA3,4.0,0.0,1
3885,DG,4.0,0.0,1
3885,LGd,4.0,0.0,1
3885,LP,4.0,0.0,0
3885,POL,4.0,0.0,1
3885,ProS,4.0,0.0,1
3885,SUB,4.0,0.0,1
3885,VISal,4.0,0.0,0
3885,VISam,4.0,0.0,1
3885,VISl,4.0,0.0,1
3885,VISmma,4.0,0.0,1
3885,VISp,4.0,0.0,0
3885,VISrl,4.0,0.0,1
3886,APN,2.0,180.0,1
3886,CA1,2.0,180.0,0
3886,CA2,2.0,180.0,0
3886,CA3,2.0,180.0,1
3886,DG,2.0,180.0,0
3886,LGd,2.0,180.0,1
3886,LP,2.0,180.0,0
3886,POL,2.0,180.0,1
3886,ProS,2.0,180.0,1
3886,SUB,2.0,180.0,1
3886,VISal,2.0,180.0,0
3886,VISam,2.0,180.0,1
3886,VISl,2.0,180.0,1
3886,VISmma,2.0,180.0,1
3886,VISp,2.0,180.0,0
3886,VISrl,2.0,180.0,1
3887,APN,1.0,135.0,1
3887,CA1,1.0,135.0,1
3887,CA2,1.0,135.0,0
3887,CA3,1.0,135.0,1
3887,DG,1.0,135.0,0
3887,LGd,1.0,135.0,1
3887,LP,1.0,135.0,0
3887,POL,1.0,135.0,1
3887,ProS,1.0,135.0,1
3887,SUB,1.0,135.0,0
3887,VISal,1.0,135.0,0
3887,VISam,1.0,135.0,1
3887,VISl,1.0,135.0,0
3887,VISmma,1.0,135.0,0
3887,VISp,1.0,135.0,1
3887,VISrl,1.0,135.0,1
3888,APN,15.0,225.0,1
3888,CA1,15.0,225.0,0
3888,CA2,15.0,225.0,0
3888,CA3,15.0,225.0,1
3888,DG,15.0,225.0,0
3888,LGd,15.0,225.0,0
3888,LP,15.0,225.0,0
3888,POL,15.0,225.0,1
3888,ProS,15.0,225.0,1
3888,SUB,15.0,225.0,1
3888,VISal,15.0,225.0,1
3888,VISam,15.0,225.0,1
3888,VISl,15.0,225.0,0
3888,VISmma,15.0,225.0,0
3888,VISp,15.0,225.0,0
3888,VISrl,15.0,225.0,0
3889,APN,8.0,135.0,1
3889,CA1,8.0,135.0,0
3889,CA2,8.0,135.0,0
3889,CA3,8.0,135.0,1
3889,DG,8.0,135.0,0
3889,LGd,8.0,135.0,1
3889,LP,8.0,135.0,0
3889,POL,8.0,135.0,1
3889,ProS,8.0,135.0,1
3889,SUB,8.0,135.0,1
3889,VISal,8.0,135.0,0
3889,VISam,8.0,135.0,0
3889,VISl,8.0,135.0,0
3889,VISmma,8.0,135.0,0
3889,VISp,8.0,135.0,0
3889,VISrl,8.0,135.0,1
3890,APN,15.0,180.0,1
3890,CA1,15.0,180.0,0
3890,CA2,15.0,180.0,0
3890,CA3,15.0,180.0,1
3890,DG,15.0,180.0,0
3890,LGd,15.0,180.0,0
3890,LP,15.0,180.0,0
3890,POL,15.0,180.0,1
3890,ProS,15.0,180.0,1
3890,SUB,15.0,180.0,0
3890,VISal,15.0,180.0,1
3890,VISam,15.0,180.0,1
3890,VISl,15.0,180.0,0
3890,VISmma,15.0,180.0,0
3890,VISp,15.0,180.0,0
3890,VISrl,15.0,180.0,1
3891,APN,15.0,315.0,1
3891,CA1,15.0,315.0,0
3891,CA2,15.0,315.0,0
3891,CA3,15.0,315.0,1
3891,DG,15.0,315.0,0
3891,LGd,15.0,315.0,0
3891,LP,15.0,315.0,1
3891,POL,15.0,315.0,1
3891,ProS,15.0,315.0,1
3891,SUB,15.0,315.0,0
3891,VISal,15.0,315.0,0
3891,VISam,15.0,315.0,1
3891,VISl,15.0,315.0,0
3891,VISmma,15.0,315.0,0
3891,VISp,15.0,315.0,0
3891,VISrl,15.0,315.0,1
3892,APN,15.0,45.0,1
3892,CA1,15.0,45.0,0
3892,CA2,15.0,45.0,1
3892,CA3,15.0,45.0,1
3892,DG,15.0,45.0,0
3892,LGd,15.0,45.0,1
3892,LP,15.0,45.0,0
3892,POL,15.0,45.0,1
3892,ProS,15.0,45.0,1
3892,SUB,15.0,45.0,1
3892,VISal,15.0,45.0,0
3892,VISam,15.0,45.0,1
3892,VISl,15.0,45.0,0
3892,VISmma,15.0,45.0,0
3892,VISp,15.0,45.0,0
3892,VISrl,15.0,45.0,0
3893,APN,1.0,135.0,1
3893,CA1,1.0,135.0,0
3893,CA2,1.0,135.0,0
3893,CA3,1.0,135.0,1
3893,DG,1.0,135.0,0
3893,LGd,1.0,135.0,1
3893,LP,1.0,135.0,0
3893,POL,1.0,135.0,1
3893,ProS,1.0,135.0,1
3893,SUB,1.0,135.0,1
3893,VISal,1.0,135.0,0
3893,VISam,1.0,135.0,0
3893,VISl,1.0,135.0,0
3893,VISmma,1.0,135.0,1
3893,VISp,1.0,135.0,0
3893,VISrl,1.0,135.0,1
3894,APN,8.0,270.0,1
3894,CA1,8.0,270.0,1
3894,CA2,8.0,270.0,1
3894,CA3,8.0,270.0,1
3894,DG,8.0,270.0,1
3894,LGd,8.0,270.0,1
3894,LP,8.0,270.0,1
3894,POL,8.0,270.0,1
3894,ProS,8.0,270.0,1
3894,SUB,8.0,270.0,0
3894,VISal,8.0,270.0,1
3894,VISam,8.0,270.0,1
3894,VISl,8.0,270.0,0
3894,VISmma,8.0,270.0,0
3894,VISp,8.0,270.0,0
3894,VISrl,8.0,270.0,0
3895,APN,4.0,135.0,1
3895,CA1,4.0,135.0,0
3895,CA2,4.0,135.0,1
3895,CA3,4.0,135.0,1
3895,DG,4.0,135.0,0
3895,LGd,4.0,135.0,0
3895,LP,4.0,135.0,0
3895,POL,4.0,135.0,1
3895,ProS,4.0,135.0,1
3895,SUB,4.0,135.0,0
3895,VISal,4.0,135.0,0
3895,VISam,4.0,135.0,1
3895,VISl,4.0,135.0,0
3895,VISmma,4.0,135.0,0
3895,VISp,4.0,135.0,0
3895,VISrl,4.0,135.0,1
3896,APN,15.0,90.0,1
3896,CA1,15.0,90.0,0
3896,CA2,15.0,90.0,0
3896,CA3,15.0,90.0,1
3896,DG,15.0,90.0,0
3896,LGd,15.0,90.0,1
3896,LP,15.0,90.0,0
3896,POL,15.0,90.0,1
3896,ProS,15.0,90.0,1
3896,SUB,15.0,90.0,1
3896,VISal,15.0,90.0,1
3896,VISam,15.0,90.0,1
3896,VISl,15.0,90.0,0
3896,VISmma,15.0,90.0,0
3896,VISp,15.0,90.0,0
3896,VISrl,15.0,90.0,1
3897,APN,8.0,270.0,1
3897,CA1,8.0,270.0,0
3897,CA2,8.0,270.0,0
3897,CA3,8.0,270.0,1
3897,DG,8.0,270.0,0
3897,LGd,8.0,270.0,0
3897,LP,8.0,270.0,0
3897,POL,8.0,270.0,1
3897,ProS,8.0,270.0,1
3897,SUB,8.0,270.0,1
3897,VISal,8.0,270.0,1
3897,VISam,8.0,270.0,1
3897,VISl,8.0,270.0,0
3897,VISmma,8.0,270.0,1
3897,VISp,8.0,270.0,0
3897,VISrl,8.0,270.0,1
3898,APN,8.0,135.0,1
3898,CA1,8.0,135.0,0
3898,CA2,8.0,135.0,0
3898,CA3,8.0,135.0,1
3898,DG,8.0,135.0,0
3898,LGd,8.0,135.0,0
3898,LP,8.0,135.0,0
3898,POL,8.0,135.0,1
3898,ProS,8.0,135.0,1
3898,SUB,8.0,135.0,1
3898,VISal,8.0,135.0,0
3898,VISam,8.0,135.0,1
3898,VISl,8.0,135.0,0
3898,VISmma,8.0,135.0,0
3898,VISp,8.0,135.0,0
3898,VISrl,8.0,135.0,1
3899,APN,2.0,225.0,1
3899,CA1,2.0,225.0,0
3899,CA2,2.0,225.0,1
3899,CA3,2.0,225.0,1
3899,DG,2.0,225.0,1
3899,LGd,2.0,225.0,1
3899,LP,2.0,225.0,0
3899,POL,2.0,225.0,1
3899,ProS,2.0,225.0,1
3899,SUB,2.0,225.0,0
3899,VISal,2.0,225.0,0
3899,VISam,2.0,225.0,1
3899,VISl,2.0,225.0,0
3899,VISmma,2.0,225.0,1
3899,VISp,2.0,225.0,0
3899,VISrl,2.0,225.0,1
3900,APN,2.0,45.0,1
3900,CA1,2.0,45.0,0
3900,CA2,2.0,45.0,0
3900,CA3,2.0,45.0,1
3900,DG,2.0,45.0,1
3900,LGd,2.0,45.0,1
3900,LP,2.0,45.0,0
3900,POL,2.0,45.0,1
3900,ProS,2.0,45.0,1
3900,SUB,2.0,45.0,0
3900,VISal,2.0,45.0,0
3900,VISam,2.0,45.0,1
3900,VISl,2.0,45.0,0
3900,VISmma,2.0,45.0,0
3900,VISp,2.0,45.0,0
3900,VISrl,2.0,45.0,1
3901,APN,8.0,315.0,1
3901,CA1,8.0,315.0,0
3901,CA2,8.0,315.0,1
3901,CA3,8.0,315.0,1
3901,DG,8.0,315.0,0
3901,LGd,8.0,315.0,1
3901,LP,8.0,315.0,1
3901,POL,8.0,315.0,1
3901,ProS,8.0,315.0,1
3901,SUB,8.0,315.0,1
3901,VISal,8.0,315.0,0
3901,VISam,8.0,315.0,1
3901,VISl,8.0,315.0,0
3901,VISmma,8.0,315.0,0
3901,VISp,8.0,315.0,0
3901,VISrl,8.0,315.0,1
3902,APN,4.0,180.0,1
3902,CA1,4.0,180.0,1
3902,CA2,4.0,180.0,1
3902,CA3,4.0,180.0,1
3902,DG,4.0,180.0,1
3902,LGd,4.0,180.0,1
3902,LP,4.0,180.0,1
3902,POL,4.0,180.0,1
3902,ProS,4.0,180.0,1
3902,SUB,4.0,180.0,1
3902,VISal,4.0,180.0,1
3902,VISam,4.0,180.0,1
3902,VISl,4.0,180.0,1
3902,VISmma,4.0,180.0,1
3902,VISp,4.0,180.0,0
3902,VISrl,4.0,180.0,1
3903,APN,1.0,180.0,1
3903,CA1,1.0,180.0,0
3903,CA2,1.0,180.0,0
3903,CA3,1.0,180.0,1
3903,DG,1.0,180.0,0
3903,LGd,1.0,180.0,1
3903,LP,1.0,180.0,1
3903,POL,1.0,180.0,1
3903,ProS,1.0,180.0,1
3903,SUB,1.0,180.0,1
3903,VISal,1.0,180.0,0
3903,VISam,1.0,180.0,1
3903,VISl,1.0,180.0,0
3903,VISmma,1.0,180.0,0
3903,VISp,1.0,180.0,0
3903,VISrl,1.0,180.0,0
3904,APN,2.0,135.0,1
3904,CA1,2.0,135.0,1
3904,CA2,2.0,135.0,0
3904,CA3,2.0,135.0,1
3904,DG,2.0,135.0,1
3904,LGd,2.0,135.0,0
3904,LP,2.0,135.0,0
3904,POL,2.0,135.0,1
3904,ProS,2.0,135.0,1
3904,SUB,2.0,135.0,0
3904,VISal,2.0,135.0,0
3904,VISam,2.0,135.0,1
3904,VISl,2.0,135.0,0
3904,VISmma,2.0,135.0,0
3904,VISp,2.0,135.0,0
3904,VISrl,2.0,135.0,1
3905,APN,8.0,270.0,1
3905,CA1,8.0,270.0,0
3905,CA2,8.0,270.0,1
3905,CA3,8.0,270.0,1
3905,DG,8.0,270.0,0
3905,LGd,8.0,270.0,0
3905,LP,8.0,270.0,0
3905,POL,8.0,270.0,1
3905,ProS,8.0,270.0,1
3905,SUB,8.0,270.0,1
3905,VISal,8.0,270.0,1
3905,VISam,8.0,270.0,1
3905,VISl,8.0,270.0,0
3905,VISmma,8.0,270.0,0
3905,VISp,8.0,270.0,0
3905,VISrl,8.0,270.0,1
3906,APN,8.0,45.0,1
3906,CA1,8.0,45.0,1
3906,CA2,8.0,45.0,0
3906,CA3,8.0,45.0,1
3906,DG,8.0,45.0,1
3906,LGd,8.0,45.0,0
3906,LP,8.0,45.0,0
3906,POL,8.0,45.0,1
3906,ProS,8.0,45.0,1
3906,SUB,8.0,45.0,0
3906,VISal,8.0,45.0,0
3906,VISam,8.0,45.0,1
3906,VISl,8.0,45.0,0
3906,VISmma,8.0,45.0,0
3906,VISp,8.0,45.0,0
3906,VISrl,8.0,45.0,1
3907,APN,2.0,135.0,1
3907,CA1,2.0,135.0,0
3907,CA2,2.0,135.0,1
3907,CA3,2.0,135.0,1
3907,DG,2.0,135.0,1
3907,LGd,2.0,135.0,0
3907,LP,2.0,135.0,0
3907,POL,2.0,135.0,1
3907,ProS,2.0,135.0,1
3907,SUB,2.0,135.0,0
3907,VISal,2.0,135.0,0
3907,VISam,2.0,135.0,1
3907,VISl,2.0,135.0,0
3907,VISmma,2.0,135.0,1
3907,VISp,2.0,135.0,0
3907,VISrl,2.0,135.0,1
3908,APN,1.0,180.0,1
3908,CA1,1.0,180.0,0
