stimulus_presentation_id,unit_id,spatial_frequency,temporal_frequency,spikes_per_second
3800,951111958,0.04,1.0,1.4987335701333677
3800,951111965,0.04,1.0,4.496200710400103
3800,951112059,0.04,1.0,27.476782119111743
3800,951112067,0.04,1.0,10.491134990933574
3800,951112080,0.04,1.0,15.486913558044801
3800,951112108,0.04,1.0,0.4995778567111226
3800,951112116,0.04,1.0,8.492823564089084
3800,951112147,0.04,1.0,7.493667850666839
3800,951112225,0.04,1.0,37.46833925333419
3800,951112416,0.04,1.0,6.994089993955717
3800,951112431,0.04,1.0,1.9983114268444904
3800,951112448,0.04,1.0,8.492823564089084
3800,951112458,0.04,1.0,8.492823564089084
3800,951112464,0.04,1.0,10.491134990933574
3800,951112479,0.04,1.0,31.972982829511846
3800,951112488,0.04,1.0,1.9983114268444904
3800,951112495,0.04,1.0,12.989024274489188
3800,951112573,0.04,1.0,5.495356423822349
3800,951112581,0.04,1.0,6.494512137244594
3800,951112590,0.04,1.0,0.4995778567111226
3800,951112628,0.04,1.0,0.4995778567111226
3800,951112646,0.04,1.0,6.994089993955717
3800,951112670,0.04,1.0,15.986491414755923
3800,951112678,0.04,1.0,2.497889283555613
3800,951112697,0.04,1.0,3.9966228536889807
3800,951112712,0.04,1.0,43.96285139057879
3800,951112721,0.04,1.0,3.9966228536889807
3800,951112733,0.04,1.0,1.9983114268444904
3800,951112768,0.04,1.0,17.485224984889292
3800,951112780,0.04,1.0,34.47087211306746
3800,951112786,0.04,1.0,2.9974671402667354
3800,951112793,0.04,1.0,0.4995778567111226
3800,951112811,0.04,1.0,13.48860213120031
3800,951112845,0.04,1.0,11.49029070435582
3800,951112896,0.04,1.0,9.991557134222452
3800,951112906,0.04,1.0,17.984802841600413
3800,951112914,0.04,1.0,5.994934280533471
3800,951112937,0.04,1.0,5.495356423822349
3800,951112945,0.04,1.0,0.4995778567111226
3800,951112955,0.04,1.0,4.496200710400103
3800,951112981,0.04,1.0,0.4995778567111226
3800,951112992,0.04,1.0,3.4970449969778583
3800,951112998,0.04,1.0,3.9966228536889807
3800,951113009,0.04,1.0,0.9991557134222452
3800,951113030,0.04,1.0,8.492823564089084
3800,951113039,0.04,1.0,1.4987335701333677
3800,951113056,0.04,1.0,0.4995778567111226
3800,951113075,0.04,1.0,21.981425695289396
3800,951113141,0.04,1.0,38.46749496675644
3800,951113175,0.04,1.0,1.4987335701333677
3800,951113183,0.04,1.0,8.492823564089084
3800,951113191,0.04,1.0,2.497889283555613
3800,951113199,0.04,1.0,5.495356423822349
3800,951113211,0.04,1.0,19.48353641173378
3800,951113221,0.04,1.0,0.9991557134222452
3800,951113240,0.04,1.0,0.9991557134222452
3800,951113255,0.04,1.0,48.958629957690015
3800,951113271,0.04,1.0,58.45060923520134
3800,951113456,0.04,1.0,0.9991557134222452
3800,951113464,0.04,1.0,8.492823564089084
3800,951113472,0.04,1.0,5.994934280533471
3800,951113492,0.04,1.0,0.4995778567111226
3800,951113514,0.04,1.0,1.4987335701333677
3800,951113717,0.04,1.0,13.988179987911433
3800,951113768,0.04,1.0,17.485224984889292
3800,951113775,0.04,1.0,6.994089993955717
3800,951113859,0.04,1.0,1.4987335701333677
3800,951114101,0.04,1.0,1.4987335701333677
3800,951114228,0.04,1.0,19.983114268444904
3800,951114236,0.04,1.0,0.9991557134222452
3800,951114422,0.04,1.0,31.473404972800722
3800,951114462,0.04,1.0,3.9966228536889807
3800,951114496,0.04,1.0,41.464962107023176
3800,951114505,0.04,1.0,3.9966228536889807
3800,951114520,0.04,1.0,55.95271995164573
3800,951114542,0.04,1.0,4.995778567111226
3800,951114583,0.04,1.0,37.46833925333419
3800,951114629,0.04,1.0,123.39573060764728
3800,951114673,0.04,1.0,15.986491414755923
3800,951114717,0.04,1.0,53.95440852480124
3800,951114735,0.04,1.0,22.98058140871164
3800,951114745,0.04,1.0,44.46242924728991
3800,951114776,0.04,1.0,19.48353641173378
3800,951114812,0.04,1.0,19.983114268444904
3800,951114857,0.04,1.0,32.97213854293409
3800,951114901,0.04,1.0,7.9932457073779615
3800,951114910,0.04,1.0,13.48860213120031
3800,951114916,0.04,1.0,0.9991557134222452
3800,951114961,0.04,1.0,4.496200710400103
3800,951114980,0.04,1.0,15.486913558044801
3800,951115037,0.04,1.0,6.994089993955717
3800,951115046,0.04,1.0,0.4995778567111226
3800,951115079,0.04,1.0,0.9991557134222452
3800,951115126,0.04,1.0,0.9991557134222452
3800,951115133,0.04,1.0,3.9966228536889807
3800,951115162,0.04,1.0,4.995778567111226
3800,951115193,0.04,1.0,7.9932457073779615
3800,951115201,0.04,1.0,5.994934280533471
3800,951115211,0.04,1.0,0.4995778567111226
3800,951115219,0.04,1.0,1.4987335701333677
3800,951115234,0.04,1.0,1.4987335701333677
3800,951115242,0.04,1.0,2.497889283555613
3800,951115257,0.04,1.0,6.994089993955717
3800,951115268,0.04,1.0,5.994934280533471
3800,951115276,0.04,1.0,1.9983114268444904
3800,951115296,0.04,1.0,1.4987335701333677
3800,951115363,0.04,1.0,4.995778567111226
3800,951115384,0.04,1.0,0.9991557134222452
3800,951115396,0.04,1.0,4.995778567111226
3800,951115441,0.04,1.0,4.995778567111226
3800,951115457,0.04,1.0,2.9974671402667354
3800,951115497,0.04,1.0,17.485224984889292
3800,951115813,0.04,1.0,5.495356423822349
3800,951115821,0.04,1.0,31.473404972800722
3800,951115837,0.04,1.0,0.4995778567111226
3800,951115864,0.04,1.0,0.9991557134222452
3800,951115903,0.04,1.0,12.989024274489188
3800,951115909,0.04,1.0,6.494512137244594
3800,951115917,0.04,1.0,6.494512137244594
3800,951116003,0.04,1.0,74.93667850666839
3800,951116030,0.04,1.0,1.9983114268444904
3800,951116224,0.04,1.0,2.9974671402667354
3800,951116248,0.04,1.0,14.487757844622555
3800,951116291,0.04,1.0,6.494512137244594
3800,951116313,0.04,1.0,20.982269981867148
3800,951116318,0.04,1.0,3.9966228536889807
3800,951116332,0.04,1.0,19.983114268444904
3800,951116339,0.04,1.0,4.995778567111226
3800,951116356,0.04,1.0,7.493667850666839
3800,951116395,0.04,1.0,5.495356423822349
3800,951116440,0.04,1.0,35.470027826489705
3800,951116459,0.04,1.0,66.94343279929043
3800,951116470,0.04,1.0,5.495356423822349
3800,951116476,0.04,1.0,46.4607406741344
3800,951116494,0.04,1.0,6.494512137244594
3800,951116580,0.04,1.0,3.9966228536889807
3800,951116587,0.04,1.0,2.9974671402667354
3800,951116593,0.04,1.0,0.4995778567111226
3800,951116605,0.04,1.0,1.4987335701333677
3800,951116637,0.04,1.0,0.4995778567111226
3800,951116655,0.04,1.0,0.4995778567111226
3800,951116677,0.04,1.0,0.9991557134222452
3800,951116684,0.04,1.0,0.4995778567111226
3800,951116689,0.04,1.0,0.4995778567111226
3800,951116709,0.04,1.0,0.4995778567111226
3800,951116716,0.04,1.0,10.990712847644698
3800,951116723,0.04,1.0,7.493667850666839
3800,951116730,0.04,1.0,3.9966228536889807
3800,951116742,0.04,1.0,27.976359975822866
3800,951116749,0.04,1.0,12.989024274489188
3800,951116755,0.04,1.0,1.9983114268444904
3800,951116761,0.04,1.0,14.987335701333677
3800,951116768,0.04,1.0,25.47847069226725
3800,951116776,0.04,1.0,0.4995778567111226
3800,951116807,0.04,1.0,2.9974671402667354
3800,951116826,0.04,1.0,10.990712847644698
3800,951116855,0.04,1.0,10.990712847644698
3800,951116874,0.04,1.0,0.9991557134222452
3800,951116881,0.04,1.0,0.4995778567111226
3800,951116909,0.04,1.0,6.994089993955717
3800,951116917,0.04,1.0,1.9983114268444904
3800,951116991,0.04,1.0,0.4995778567111226
3800,951117090,0.04,1.0,6.994089993955717
3800,951117121,0.04,1.0,3.4970449969778583
3800,951117127,0.04,1.0,15.986491414755923
3800,951117252,0.04,1.0,12.489446417778066
3800,951117258,0.04,1.0,1.4987335701333677
3800,951117264,0.04,1.0,5.994934280533471
3800,951117297,0.04,1.0,3.9966228536889807
3800,951117365,0.04,1.0,1.4987335701333677
3800,951117389,0.04,1.0,0.9991557134222452
3800,951117418,0.04,1.0,2.497889283555613
3800,951117426,0.04,1.0,1.9983114268444904
3800,951117435,0.04,1.0,0.4995778567111226
3801,951088664,0.04,8.0,7.993325573147825
3801,951088679,0.04,8.0,16.486233994617386
3801,951088721,0.04,8.0,14.48790260133043
3801,951088734,0.04,8.0,0.49958284832173905
3801,951088823,0.04,8.0,0.9991656966434781
3801,951088862,0.04,8.0,31.47371944426956
3801,951088891,0.04,8.0,1.4987485449652171
3801,951088939,0.04,8.0,4.99582848321739
3801,951088948,0.04,8.0,66.4445188267913
3801,951088957,0.04,8.0,0.49958284832173905
3801,951088968,0.04,8.0,47.460370590565205
3801,951089004,0.04,8.0,5.994994179860869
3801,951089020,0.04,8.0,57.95161040532172
3801,951089071,0.04,8.0,3.497079938252173
3801,951089083,0.04,8.0,26.477890961052168
3801,951089095,0.04,8.0,2.497914241608695
3801,951089130,0.04,8.0,10.49123981475652
3801,951089164,0.04,8.0,40.9657935623826
3801,951089174,0.04,8.0,25.47872526440869
3801,951089184,0.04,8.0,0.9991656966434781
3801,951089195,0.04,8.0,59.949941798608684
3801,951089220,0.04,8.0,0.49958284832173905
3801,951089339,0.04,8.0,8.492908421469563
3801,951089429,0.04,8.0,31.9733022925913
3801,951089459,0.04,8.0,0.49958284832173905
3801,951089488,0.04,8.0,65.94493597846954
3801,951089538,0.04,8.0,69.94159876504347
3801,951089592,0.04,8.0,11.490405511399997
3801,951089704,0.04,8.0,6.994159876504346
3801,951089789,0.04,8.0,0.9991656966434781
3801,951089925,0.04,8.0,3.497079938252173
3801,951090214,0.04,8.0,26.977473809373908
3801,951090343,0.04,8.0,7.4937427248260855
3801,951090551,0.04,8.0,9.99165696643478
3801,951090679,0.04,8.0,3.497079938252173
3801,951090729,0.04,8.0,5.994994179860869
3801,951090804,0.04,8.0,2.9974970899304343
3801,951090856,0.04,8.0,2.9974970899304343
3801,951090924,0.04,8.0,3.497079938252173
3801,951090982,0.04,8.0,5.495411331539129
3801,951091025,0.04,8.0,3.9966627865739124
3801,951091188,0.04,8.0,22.980811022799994
3801,951091287,0.04,8.0,10.49123981475652
3801,951091304,0.04,8.0,18.984148236226083
3801,951091412,0.04,8.0,9.492074118113042
3801,951091444,0.04,8.0,10.49123981475652
3801,951091475,0.04,8.0,2.9974970899304343
3801,951091492,0.04,8.0,9.99165696643478
3801,951091758,0.04,8.0,2.9974970899304343
3801,951091785,0.04,8.0,18.984148236226083
3801,951091890,0.04,8.0,2.9974970899304343
3801,951091914,0.04,8.0,7.993325573147825
3801,951092050,0.04,8.0,22.481228174478257
3801,951092075,0.04,8.0,2.9974970899304343
3801,951092303,0.04,8.0,19.483731084547824
3801,951092369,0.04,8.0,11.989988359721737
3801,951092410,0.04,8.0,0.9991656966434781
3801,951092437,0.04,8.0,5.994994179860869
3801,951092450,0.04,8.0,18.984148236226083
3801,951092475,0.04,8.0,1.4987485449652171
3801,951092488,0.04,8.0,23.480393871121734
3801,951092567,0.04,8.0,15.98665114629565
3801,951092594,0.04,8.0,22.481228174478257
3801,951092617,0.04,8.0,6.494577028182607
3801,951092673,0.04,8.0,3.497079938252173
3801,951092707,0.04,8.0,3.497079938252173
3801,951092798,0.04,8.0,29.974970899304342
3801,951092890,0.04,8.0,4.496245634895651
3801,951092912,0.04,8.0,0.9991656966434781
3801,951092924,0.04,8.0,24.47955956776521
3801,951092940,0.04,8.0,49.458701983852166
3801,951092949,0.04,8.0,0.49958284832173905
3801,951092961,0.04,8.0,17.485399691260866
3801,951092973,0.04,8.0,39.96662786573912
3801,951092983,0.04,8.0,2.9974970899304343
3801,951093034,0.04,8.0,8.992491269791302
3801,951093048,0.04,8.0,1.4987485449652171
3801,951093069,0.04,8.0,1.9983313932869562
3801,951093080,0.04,8.0,28.476222354339125
3801,951093125,0.04,8.0,5.495411331539129
3801,951093160,0.04,8.0,0.49958284832173905
3801,951093283,0.04,8.0,16.486233994617386
3801,951093302,0.04,8.0,0.9991656966434781
3801,951093416,0.04,8.0,3.9966627865739124
3801,951093484,0.04,8.0,0.49958284832173905
3801,951093525,0.04,8.0,0.49958284832173905
3801,951093565,0.04,8.0,7.993325573147825
3801,951093595,0.04,8.0,0.49958284832173905
3801,951093608,0.04,8.0,44.46287350063477
3801,951093662,0.04,8.0,0.9991656966434781
3801,951093688,0.04,8.0,17.984982539582603
3801,951093712,0.04,8.0,2.9974970899304343
3801,951093725,0.04,8.0,13.488736904686954
3801,951093749,0.04,8.0,9.492074118113042
3801,951093762,0.04,8.0,6.494577028182607
3801,951093795,0.04,8.0,28.97580520266086
3801,951093821,0.04,8.0,20.98247962951304
3801,951093846,0.04,8.0,15.98665114629565
3801,951093858,0.04,8.0,0.9991656966434781
3801,951093892,0.04,8.0,1.4987485449652171
3801,951093928,0.04,8.0,0.9991656966434781
3801,951094009,0.04,8.0,3.9966627865739124
3801,951094036,0.04,8.0,8.492908421469563
3801,951094050,0.04,8.0,3.9966627865739124
3801,951094081,0.04,8.0,5.994994179860869
3801,951094268,0.04,8.0,1.4987485449652171
3801,951094300,0.04,8.0,1.9983313932869562
3801,951094516,0.04,8.0,9.492074118113042
3801,951094603,0.04,8.0,1.4987485449652171
3801,951094616,0.04,8.0,0.9991656966434781
3801,951094654,0.04,8.0,1.4987485449652171
3801,951094709,0.04,8.0,1.4987485449652171
3801,951094932,0.04,8.0,5.495411331539129
3801,951094944,0.04,8.0,13.988319753008692
3801,951094979,0.04,8.0,23.480393871121734
3801,951095014,0.04,8.0,15.48706829797391
3801,951095040,0.04,8.0,2.497914241608695
3801,951095054,0.04,8.0,38.96746216909565
3801,951095097,0.04,8.0,7.993325573147825
3801,951095114,0.04,8.0,0.9991656966434781
3801,951095186,0.04,8.0,0.49958284832173905
3801,951095199,0.04,8.0,7.993325573147825
3801,951095256,0.04,8.0,18.484565387904343
3801,951095315,0.04,8.0,1.9983313932869562
3801,951095328,0.04,8.0,8.992491269791302
3801,951095360,0.04,8.0,16.486233994617386
3801,951095428,0.04,8.0,7.4937427248260855
3801,951095468,0.04,8.0,4.496245634895651
3801,951095537,0.04,8.0,2.497914241608695
3801,951095559,0.04,8.0,4.496245634895651
3801,951095759,0.04,8.0,0.9991656966434781
3801,951095875,0.04,8.0,6.494577028182607
3801,951095898,0.04,8.0,1.4987485449652171
3801,951095913,0.04,8.0,1.4987485449652171
3801,951095949,0.04,8.0,10.990822663078259
3801,951096020,0.04,8.0,14.48790260133043
3801,951096055,0.04,8.0,5.495411331539129
3801,951096115,0.04,8.0,1.9983313932869562
3801,951096129,0.04,8.0,0.49958284832173905
3801,951096158,0.04,8.0,24.97914241608695
3801,951096171,0.04,8.0,66.94410167511303
3801,951096210,0.04,8.0,11.989988359721737
3801,951096223,0.04,8.0,27.976639506017385
3801,951096645,0.04,8.0,4.99582848321739
3801,951096837,0.04,8.0,9.99165696643478
3801,951096869,0.04,8.0,4.99582848321739
3801,951096888,0.04,8.0,12.989154056365214
3801,951096903,0.04,8.0,17.984982539582603
3801,951096918,0.04,8.0,13.488736904686954
3801,951096947,0.04,8.0,4.496245634895651
3801,951097155,0.04,8.0,0.49958284832173905
3801,951097181,0.04,8.0,15.48706829797391
3801,951097326,0.04,8.0,7.4937427248260855
3801,951097339,0.04,8.0,31.47371944426956
3801,951097353,0.04,8.0,0.49958284832173905
3801,951097368,0.04,8.0,16.486233994617386
3801,951097426,0.04,8.0,4.99582848321739
3801,951097439,0.04,8.0,30.474553747626082
3801,951097452,0.04,8.0,0.49958284832173905
3801,951097492,0.04,8.0,1.4987485449652171
3801,951097504,0.04,8.0,2.497914241608695
3801,951097547,0.04,8.0,54.45453046706955
3801,951097561,0.04,8.0,0.49958284832173905
3801,951097589,0.04,8.0,1.9983313932869562
3801,951097603,0.04,8.0,0.9991656966434781
3801,951097653,0.04,8.0,2.9974970899304343
3801,951097682,0.04,8.0,16.985816842939126
3801,951097708,0.04,8.0,2.497914241608695
3801,951097722,0.04,8.0,0.49958284832173905
3801,951097748,0.04,8.0,1.4987485449652171
3801,951097772,0.04,8.0,21.981645326156517
3801,951097857,0.04,8.0,19.483731084547824
3801,951097869,0.04,8.0,13.488736904686954
3801,951097919,0.04,8.0,12.989154056365214
3801,951097934,0.04,8.0,7.993325573147825
3801,951097947,0.04,8.0,27.976639506017385
3801,951098075,0.04,8.0,2.9974970899304343
3801,951098105,0.04,8.0,17.984982539582603
3801,951098195,0.04,8.0,0.49958284832173905
3801,951098229,0.04,8.0,2.497914241608695
3801,951098332,0.04,8.0,0.9991656966434781
3801,951098346,0.04,8.0,7.993325573147825
3801,951098384,0.04,8.0,0.9991656966434781
3801,951098414,0.04,8.0,1.4987485449652171
3801,951098430,0.04,8.0,0.49958284832173905
3801,951098447,0.04,8.0,4.496245634895651
3801,951098461,0.04,8.0,4.99582848321739
3801,951098487,0.04,8.0,2.497914241608695
3801,951098560,0.04,8.0,17.984982539582603
3801,951098658,0.04,8.0,1.9983313932869562
3801,951098773,0.04,8.0,33.472050837556516
3801,951098807,0.04,8.0,6.494577028182607
3801,951098871,0.04,8.0,0.49958284832173905
3801,951098928,0.04,8.0,34.47121653419999
3801,951099033,0.04,8.0,8.492908421469563
3801,951099043,0.04,8.0,3.497079938252173
3801,951099068,0.04,8.0,1.9983313932869562
3801,951099081,0.04,8.0,6.494577028182607
3801,951099104,0.04,8.0,11.490405511399997
3801,951099306,0.04,8.0,8.492908421469563
3801,951099320,0.04,8.0,0.9991656966434781
3801,951100116,0.04,8.0,32.97246798923477
3801,951100127,0.04,8.0,19.98331393286956
3801,951100178,0.04,8.0,0.49958284832173905
3801,951100260,0.04,8.0,0.49958284832173905
3801,951100316,0.04,8.0,31.47371944426956
3801,951100328,0.04,8.0,1.4987485449652171
3801,951100360,0.04,8.0,2.497914241608695
3801,951100393,0.04,8.0,5.495411331539129
3801,951100405,0.04,8.0,28.97580520266086
3801,951100426,0.04,8.0,14.987485449652171
3801,951100942,0.04,8.0,0.9991656966434781
3801,951101045,0.04,8.0,0.9991656966434781
3801,951101058,0.04,8.0,21.981645326156517
3801,951101069,0.04,8.0,14.48790260133043
3801,951101081,0.04,8.0,6.494577028182607
3801,951101162,0.04,8.0,0.49958284832173905
3801,951101184,0.04,8.0,7.993325573147825
3801,951101215,0.04,8.0,8.492908421469563
3801,951101246,0.04,8.0,3.497079938252173
3801,951101271,0.04,8.0,0.49958284832173905
3801,951101284,0.04,8.0,3.497079938252173
3801,951101299,0.04,8.0,6.994159876504346
3801,951101313,0.04,8.0,11.989988359721737
3801,951101328,0.04,8.0,6.494577028182607
3801,951101343,0.04,8.0,13.988319753008692
3801,951101374,0.04,8.0,3.9966627865739124
3801,951101405,0.04,8.0,13.988319753008692
3801,951101446,0.04,8.0,21.482062477834777
3801,951101472,0.04,8.0,50.45786768049564
3801,951101511,0.04,8.0,7.993325573147825
3801,951101525,0.04,8.0,14.48790260133043
3801,951101551,0.04,8.0,4.496245634895651
3801,951101577,0.04,8.0,8.492908421469563
3801,951101590,0.04,8.0,3.9966627865739124
3801,951101620,0.04,8.0,16.486233994617386
3801,951101678,0.04,8.0,4.496245634895651
3801,951101752,0.04,8.0,1.9983313932869562
3801,951101771,0.04,8.0,13.988319753008692
3801,951101798,0.04,8.0,5.495411331539129
3801,951101825,0.04,8.0,26.477890961052168
3801,951101884,0.04,8.0,3.497079938252173
3801,951101931,0.04,8.0,18.484565387904343
3801,951101958,0.04,8.0,8.492908421469563
3801,951101971,0.04,8.0,32.472885140913036
3801,951101983,0.04,8.0,82.43116997308694
3801,951102008,0.04,8.0,3.9966627865739124
3801,951102034,0.04,8.0,24.97914241608695
3801,951102049,0.04,8.0,7.993325573147825
3801,951102092,0.04,8.0,14.48790260133043
3801,951102109,0.04,8.0,7.4937427248260855
3801,951102121,0.04,8.0,15.98665114629565
3801,951102152,0.04,8.0,10.49123981475652
3801,951102169,0.04,8.0,6.994159876504346
3801,951102180,0.04,8.0,2.497914241608695
3801,951102192,0.04,8.0,3.497079938252173
3801,951102207,0.04,8.0,7.993325573147825
3801,951102235,0.04,8.0,21.981645326156517
3801,951102247,0.04,8.0,26.477890961052168
3801,951102277,0.04,8.0,8.492908421469563
3801,951102290,0.04,8.0,34.97079938252173
3801,951102476,0.04,8.0,20.4828967811913
3801,951102534,0.04,8.0,1.4987485449652171
3801,951102555,0.04,8.0,10.49123981475652
3801,951102601,0.04,8.0,1.4987485449652171
3801,951102623,0.04,8.0,16.985816842939126
3801,951102673,0.04,8.0,25.978308112730428
3801,951102686,0.04,8.0,25.47872526440869
3801,951102820,0.04,8.0,11.490405511399997
3801,951102834,0.04,8.0,7.4937427248260855
3801,951102846,0.04,8.0,6.494577028182607
3801,951102860,0.04,8.0,2.497914241608695
3801,951102934,0.04,8.0,1.4987485449652171
3801,951102962,0.04,8.0,13.488736904686954
3801,951103019,0.04,8.0,0.49958284832173905
3801,951103093,0.04,8.0,1.9983313932869562
3801,951103150,0.04,8.0,10.49123981475652
3801,951103163,0.04,8.0,13.988319753008692
3801,951103238,0.04,8.0,24.97914241608695
3801,951103262,0.04,8.0,23.979976719443474
3801,951103290,0.04,8.0,3.9966627865739124
3801,951103332,0.04,8.0,30.474553747626082
3801,951103361,0.04,8.0,20.98247962951304
3801,951103380,0.04,8.0,9.99165696643478
3801,951103455,0.04,8.0,8.492908421469563
3801,951103488,0.04,8.0,27.477056657695645
3801,951103498,0.04,8.0,23.979976719443474
3801,951103508,0.04,8.0,9.492074118113042
3801,951103518,0.04,8.0,8.992491269791302
3801,951103530,0.04,8.0,11.490405511399997
3801,951103553,0.04,8.0,6.994159876504346
3801,951103566,0.04,8.0,0.49958284832173905
3801,951103624,0.04,8.0,6.494577028182607
3801,951103632,0.04,8.0,23.480393871121734
3801,951103652,0.04,8.0,18.484565387904343
3801,951103671,0.04,8.0,10.990822663078259
3801,951103691,0.04,8.0,12.489571208043476
3801,951103704,0.04,8.0,7.993325573147825
3801,951103757,0.04,8.0,0.9991656966434781
3801,951103768,0.04,8.0,5.994994179860869
3801,951103799,0.04,8.0,1.9983313932869562
3801,951103810,0.04,8.0,0.9991656966434781
3801,951103877,0.04,8.0,9.492074118113042
3801,951103889,0.04,8.0,0.49958284832173905
3801,951103918,0.04,8.0,13.488736904686954
3801,951103934,0.04,8.0,1.9983313932869562
3801,951103958,0.04,8.0,22.980811022799994
3801,951104031,0.04,8.0,4.496245634895651
3801,951104064,0.04,8.0,6.994159876504346
3801,951104075,0.04,8.0,3.497079938252173
3801,951104192,0.04,8.0,23.480393871121734
3801,951104239,0.04,8.0,13.488736904686954
3801,951104308,0.04,8.0,0.9991656966434781
3801,951104410,0.04,8.0,0.9991656966434781
3801,951104421,0.04,8.0,0.9991656966434781
3801,951104476,0.04,8.0,0.49958284832173905
3801,951104510,0.04,8.0,1.9983313932869562
3801,951104532,0.04,8.0,0.49958284832173905
3801,951104695,0.04,8.0,0.49958284832173905
3801,951104746,0.04,8.0,0.9991656966434781
3801,951104990,0.04,8.0,13.988319753008692
3801,951105112,0.04,8.0,2.9974970899304343
3801,951105123,0.04,8.0,0.49958284832173905
3801,951105202,0.04,8.0,0.9991656966434781
3801,951105218,0.04,8.0,3.497079938252173
3801,951105266,0.04,8.0,3.9966627865739124
3801,951105334,0.04,8.0,9.492074118113042
3801,951105604,0.04,8.0,0.49958284832173905
3801,951105844,0.04,8.0,21.482062477834777
3801,951106047,0.04,8.0,23.979976719443474
3801,951106071,0.04,8.0,9.99165696643478
3801,951106105,0.04,8.0,18.484565387904343
3801,951106126,0.04,8.0,30.97413659594782
3801,951106229,0.04,8.0,5.994994179860869
3801,951106278,0.04,8.0,2.497914241608695
3801,951106376,0.04,8.0,6.994159876504346
3801,951106458,0.04,8.0,9.492074118113042
3801,951106476,0.04,8.0,0.9991656966434781
3801,951106493,0.04,8.0,6.994159876504346
3801,951106527,0.04,8.0,15.98665114629565
3801,951106541,0.04,8.0,0.49958284832173905
3801,951106581,0.04,8.0,12.989154056365214
3801,951106592,0.04,8.0,16.486233994617386
3801,951106670,0.04,8.0,2.9974970899304343
3801,951106677,0.04,8.0,13.988319753008692
3801,951106725,0.04,8.0,60.949107495252164
3801,951106759,0.04,8.0,23.979976719443474
3801,951106810,0.04,8.0,3.497079938252173
3801,951106830,0.04,8.0,0.9991656966434781
3801,951106851,0.04,8.0,0.49958284832173905
3801,951106869,0.04,8.0,6.994159876504346
3801,951106891,0.04,8.0,39.467045017417384
3801,951106922,0.04,8.0,5.994994179860869
3801,951106985,0.04,8.0,2.9974970899304343
3801,951107110,0.04,8.0,0.49958284832173905
3801,951107136,0.04,8.0,0.9991656966434781
3801,951107200,0.04,8.0,16.985816842939126
3801,951107266,0.04,8.0,41.96495925902608
3801,951107278,0.04,8.0,11.490405511399997
3801,951107462,0.04,8.0,6.994159876504346
3801,951107474,0.04,8.0,41.96495925902608
3801,951107540,0.04,8.0,0.9991656966434781
3801,951107585,0.04,8.0,2.497914241608695
3801,951107606,0.04,8.0,9.492074118113042
3801,951107634,0.04,8.0,1.4987485449652171
3801,951107801,0.04,8.0,8.992491269791302
3801,951107814,0.04,8.0,11.490405511399997
3801,951108120,0.04,8.0,42.964124955669554
3801,951108131,0.04,8.0,15.48706829797391
3801,951108157,0.04,8.0,22.980811022799994
3801,951108287,0.04,8.0,1.9983313932869562
3801,951108382,0.04,8.0,3.497079938252173
3801,951108486,0.04,8.0,6.494577028182607
3801,951108494,0.04,8.0,1.4987485449652171
3801,951108531,0.04,8.0,1.4987485449652171
3801,951108557,0.04,8.0,23.979976719443474
3801,951108607,0.04,8.0,0.49958284832173905
3801,951108633,0.04,8.0,13.988319753008692
3801,951108685,0.04,8.0,9.492074118113042
3801,951108721,0.04,8.0,9.99165696643478
3801,951108850,0.04,8.0,1.9983313932869562
3801,951108877,0.04,8.0,5.994994179860869
3801,951108901,0.04,8.0,1.4987485449652171
3801,951108911,0.04,8.0,34.47121653419999
3801,951108928,0.04,8.0,1.9983313932869562
3801,951108938,0.04,8.0,3.497079938252173
3801,951108972,0.04,8.0,3.497079938252173
3801,951108996,0.04,8.0,5.495411331539129
3801,951109006,0.04,8.0,6.994159876504346
3801,951109037,0.04,8.0,0.49958284832173905
3801,951109061,0.04,8.0,0.49958284832173905
3801,951109118,0.04,8.0,9.99165696643478
3801,951109137,0.04,8.0,19.98331393286956
3801,951109184,0.04,8.0,5.495411331539129
3801,951109191,0.04,8.0,2.497914241608695
3801,951109213,0.04,8.0,12.489571208043476
3801,951109223,0.04,8.0,2.497914241608695
3801,951109242,0.04,8.0,1.9983313932869562
3801,951109253,0.04,8.0,3.9966627865739124
3801,951109262,0.04,8.0,0.49958284832173905
3801,951109282,0.04,8.0,44.962456348956515
3801,951109291,0.04,8.0,1.4987485449652171
3801,951109299,0.04,8.0,4.99582848321739
3801,951109307,0.04,8.0,12.989154056365214
3801,951109319,0.04,8.0,61.94827319189564
3801,951109329,0.04,8.0,0.49958284832173905
3801,951109338,0.04,8.0,13.488736904686954
3801,951109357,0.04,8.0,1.4987485449652171
3801,951109380,0.04,8.0,0.9991656966434781
3801,951109399,0.04,8.0,6.494577028182607
3801,951109410,0.04,8.0,3.497079938252173
3801,951109423,0.04,8.0,9.492074118113042
3801,951109435,0.04,8.0,10.49123981475652
3801,951109447,0.04,8.0,1.9983313932869562
3801,951109469,0.04,8.0,0.49958284832173905
3801,951109494,0.04,8.0,1.4987485449652171
3801,951109518,0.04,8.0,9.99165696643478
3801,951109572,0.04,8.0,5.495411331539129
3801,951109586,0.04,8.0,9.492074118113042
3801,951109594,0.04,8.0,6.494577028182607
3801,951109702,0.04,8.0,15.48706829797391
3801,951109891,0.04,8.0,0.49958284832173905
3801,951110003,0.04,8.0,3.9966627865739124
